location_id,report_id
LOUISIANA,LOUISIANA|2024|20
OKLAHOMA,OKLAHOMA|2024|20
TEXAS,TEXAS|2024|20
ARIZONA,ARIZONA|2024|20
COLORADO,COLORADO|2024|20
IDAHO,IDAHO|2024|20
MONTANA,MONTANA|2024|20
NEVADA,NEVADA|2024|20
UTAH,UTAH|2024|20
WYOMING,WYOMING|2024|20
ALASKA,ALASKA|2024|20
CALIFORNIA,CALIFORNIA|2024|20
OREGON,OREGON|2024|20
WASHINGTON,WASHINGTON|2024|20
MAINE,MAINE|2024|21
RHODE ISLAND,RHODE ISLAND|2024|21
VERMONT,VERMONT|2024|21
NEW YORK,NEW YORK|2024|21
PENNSYLVANIA,PENNSYLVANIA|2024|21
ILLINOIS,ILLINOIS|2024|21
INDIANA,INDIANA|2024|21
MICHIGAN,MICHIGAN|2024|21
OHIO,OHIO|2024|21
WISCONSIN,WISCONSIN|2024|21
IOWA,IOWA|2024|21
KANSAS,KANSAS|2024|21
MINNESOTA,MINNESOTA|2024|21
MISSOURI,MISSOURI|2024|21
NORTH DAKOTA,NORTH DAKOTA|2024|21
SOUTH DAKOTA,SOUTH DAKOTA|2024|21
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|21
FLORIDA,FLORIDA|2024|21
GEORGIA,GEORGIA|2024|21
MARYLAND,MARYLAND|2024|21
NORTH CAROLINA,NORTH CAROLINA|2024|21
SOUTH CAROLINA,SOUTH CAROLINA|2024|21
VIRGINIA,VIRGINIA|2024|21
ALABAMA,ALABAMA|2024|21
KENTUCKY,KENTUCKY|2024|21
MISSISSIPPI,MISSISSIPPI|2024|21
ARKANSAS,ARKANSAS|2024|21
LOUISIANA,LOUISIANA|2024|21
OKLAHOMA,OKLAHOMA|2024|21
TEXAS,TEXAS|2024|21
ARIZONA,ARIZONA|2024|21
COLORADO,COLORADO|2024|21
IDAHO,IDAHO|2024|21
MONTANA,MONTANA|2024|21
NEVADA,NEVADA|2024|21
NEW MEXICO,NEW MEXICO|2024|21
UTAH,UTAH|2024|21
WYOMING,WYOMING|2024|21
ALASKA,ALASKA|2024|21
CALIFORNIA,CALIFORNIA|2024|21
OREGON,OREGON|2024|21
WASHINGTON,WASHINGTON|2024|21
NON-US RESIDENTS,NON-US RESIDENTS|2024|21
MAINE,MAINE|2024|22
NEW HAMPSHIRE,NEW HAMPSHIRE|2024|22
RHODE ISLAND,RHODE ISLAND|2024|22
NEW JERSEY,NEW JERSEY|2024|22
NEW YORK,NEW YORK|2024|22
PENNSYLVANIA,PENNSYLVANIA|2024|22
ILLINOIS,ILLINOIS|2024|22
INDIANA,INDIANA|2024|22
MICHIGAN,MICHIGAN|2024|22
OHIO,OHIO|2024|22
WISCONSIN,WISCONSIN|2024|22
IOWA,IOWA|2024|22
KANSAS,KANSAS|2024|22
MINNESOTA,MINNESOTA|2024|22
MISSOURI,MISSOURI|2024|22
NORTH DAKOTA,NORTH DAKOTA|2024|22
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|22
FLORIDA,FLORIDA|2024|22
GEORGIA,GEORGIA|2024|22
NORTH CAROLINA,NORTH CAROLINA|2024|22
SOUTH CAROLINA,SOUTH CAROLINA|2024|22
VIRGINIA,VIRGINIA|2024|22
WEST VIRGINIA,WEST VIRGINIA|2024|22
ALABAMA,ALABAMA|2024|22
KENTUCKY,KENTUCKY|2024|22
ARKANSAS,ARKANSAS|2024|22
LOUISIANA,LOUISIANA|2024|22
OKLAHOMA,OKLAHOMA|2024|22
TEXAS,TEXAS|2024|22
ARIZONA,ARIZONA|2024|22
IDAHO,IDAHO|2024|22
MONTANA,MONTANA|2024|22
NEVADA,NEVADA|2024|22
NEW MEXICO,NEW MEXICO|2024|22
UTAH,UTAH|2024|22
WYOMING,WYOMING|2024|22
ALASKA,ALASKA|2024|22
CALIFORNIA,CALIFORNIA|2024|22
OREGON,OREGON|2024|22
WASHINGTON,WASHINGTON|2024|22
MAINE,MAINE|2024|23
MASSACHUSETTS,MASSACHUSETTS|2024|23
NEW HAMPSHIRE,NEW HAMPSHIRE|2024|23
RHODE ISLAND,RHODE ISLAND|2024|23
VERMONT,VERMONT|2024|23
NEW YORK,NEW YORK|2024|23
PENNSYLVANIA,PENNSYLVANIA|2024|23
ILLINOIS,ILLINOIS|2024|23
INDIANA,INDIANA|2024|23
MICHIGAN,MICHIGAN|2024|23
OHIO,OHIO|2024|23
WISCONSIN,WISCONSIN|2024|23
IOWA,IOWA|2024|23
KANSAS,KANSAS|2024|23
MINNESOTA,MINNESOTA|2024|23
MISSOURI,MISSOURI|2024|23
NORTH DAKOTA,NORTH DAKOTA|2024|23
FLORIDA,FLORIDA|2024|23
GEORGIA,GEORGIA|2024|23
NORTH CAROLINA,NORTH CAROLINA|2024|23
SOUTH CAROLINA,SOUTH CAROLINA|2024|23
VIRGINIA,VIRGINIA|2024|23
WEST VIRGINIA,WEST VIRGINIA|2024|23
ALABAMA,ALABAMA|2024|23
KENTUCKY,KENTUCKY|2024|23
MISSISSIPPI,MISSISSIPPI|2024|23
ARKANSAS,ARKANSAS|2024|23
LOUISIANA,LOUISIANA|2024|23
OKLAHOMA,OKLAHOMA|2024|23
TEXAS,TEXAS|2024|23
ARIZONA,ARIZONA|2024|23
COLORADO,COLORADO|2024|23
IDAHO,IDAHO|2024|23
MONTANA,MONTANA|2024|23
NEVADA,NEVADA|2024|23
NEW MEXICO,NEW MEXICO|2024|23
UTAH,UTAH|2024|23
WYOMING,WYOMING|2024|23
ALASKA,ALASKA|2024|23
CALIFORNIA,CALIFORNIA|2024|23
OREGON,OREGON|2024|23
WASHINGTON,WASHINGTON|2024|23
MAINE,MAINE|2024|24
MASSACHUSETTS,MASSACHUSETTS|2024|24
RHODE ISLAND,RHODE ISLAND|2024|24
VERMONT,VERMONT|2024|24
NEW YORK,NEW YORK|2024|24
PENNSYLVANIA,PENNSYLVANIA|2024|24
INDIANA,INDIANA|2024|24
MICHIGAN,MICHIGAN|2024|24
OHIO,OHIO|2024|24
WISCONSIN,WISCONSIN|2024|24
IOWA,IOWA|2024|24
MINNESOTA,MINNESOTA|2024|24
MISSOURI,MISSOURI|2024|24
SOUTH DAKOTA,SOUTH DAKOTA|2024|24
FLORIDA,FLORIDA|2024|24
GEORGIA,GEORGIA|2024|24
NORTH CAROLINA,NORTH CAROLINA|2024|24
SOUTH CAROLINA,SOUTH CAROLINA|2024|24
VIRGINIA,VIRGINIA|2024|24
WEST VIRGINIA,WEST VIRGINIA|2024|24
ALABAMA,ALABAMA|2024|24
KENTUCKY,KENTUCKY|2024|24
MISSISSIPPI,MISSISSIPPI|2024|24
ARKANSAS,ARKANSAS|2024|24
LOUISIANA,LOUISIANA|2024|24
OKLAHOMA,OKLAHOMA|2024|24
ARIZONA,ARIZONA|2024|24
IDAHO,IDAHO|2024|24
MONTANA,MONTANA|2024|24
NEVADA,NEVADA|2024|24
NEW MEXICO,NEW MEXICO|2024|24
UTAH,UTAH|2024|24
WYOMING,WYOMING|2024|24
ALASKA,ALASKA|2024|24
CALIFORNIA,CALIFORNIA|2024|24
OREGON,OREGON|2024|24
WASHINGTON,WASHINGTON|2024|24
MAINE,MAINE|2024|25
MASSACHUSETTS,MASSACHUSETTS|2024|25
RHODE ISLAND,RHODE ISLAND|2024|25
NEW YORK,NEW YORK|2024|25
PENNSYLVANIA,PENNSYLVANIA|2024|25
ILLINOIS,ILLINOIS|2024|25
INDIANA,INDIANA|2024|25
MICHIGAN,MICHIGAN|2024|25
OHIO,OHIO|2024|25
WISCONSIN,WISCONSIN|2024|25
IOWA,IOWA|2024|25
KANSAS,KANSAS|2024|25
MINNESOTA,MINNESOTA|2024|25
MISSOURI,MISSOURI|2024|25
NEBRASKA,NEBRASKA|2024|25
NORTH DAKOTA,NORTH DAKOTA|2024|25
DELAWARE,DELAWARE|2024|25
GEORGIA,GEORGIA|2024|25
NORTH CAROLINA,NORTH CAROLINA|2024|25
SOUTH CAROLINA,SOUTH CAROLINA|2024|25
VIRGINIA,VIRGINIA|2024|25
WEST VIRGINIA,WEST VIRGINIA|2024|25
ALABAMA,ALABAMA|2024|25
KENTUCKY,KENTUCKY|2024|25
MISSISSIPPI,MISSISSIPPI|2024|25
ARKANSAS,ARKANSAS|2024|25
LOUISIANA,LOUISIANA|2024|25
OKLAHOMA,OKLAHOMA|2024|25
TEXAS,TEXAS|2024|25
ARIZONA,ARIZONA|2024|25
COLORADO,COLORADO|2024|25
IDAHO,IDAHO|2024|25
MONTANA,MONTANA|2024|25
NEVADA,NEVADA|2024|25
NEW MEXICO,NEW MEXICO|2024|25
UTAH,UTAH|2024|25
ALASKA,ALASKA|2024|25
CALIFORNIA,CALIFORNIA|2024|25
OREGON,OREGON|2024|25
NON-US RESIDENTS,NON-US RESIDENTS|2024|25
MAINE,MAINE|2024|26
MASSACHUSETTS,MASSACHUSETTS|2024|26
NEW HAMPSHIRE,NEW HAMPSHIRE|2024|26
RHODE ISLAND,RHODE ISLAND|2024|26
VERMONT,VERMONT|2024|26
NEW JERSEY,NEW JERSEY|2024|26
NEW YORK,NEW YORK|2024|26
PENNSYLVANIA,PENNSYLVANIA|2024|26
ILLINOIS,ILLINOIS|2024|26
INDIANA,INDIANA|2024|26
MICHIGAN,MICHIGAN|2024|26
OHIO,OHIO|2024|26
WISCONSIN,WISCONSIN|2024|26
IOWA,IOWA|2024|26
KANSAS,KANSAS|2024|26
MINNESOTA,MINNESOTA|2024|26
MISSOURI,MISSOURI|2024|26
NORTH DAKOTA,NORTH DAKOTA|2024|26
FLORIDA,FLORIDA|2024|26
NORTH CAROLINA,NORTH CAROLINA|2024|26
SOUTH CAROLINA,SOUTH CAROLINA|2024|26
VIRGINIA,VIRGINIA|2024|26
WEST VIRGINIA,WEST VIRGINIA|2024|26
ALABAMA,ALABAMA|2024|26
KENTUCKY,KENTUCKY|2024|26
MISSISSIPPI,MISSISSIPPI|2024|26
ARKANSAS,ARKANSAS|2024|26
LOUISIANA,LOUISIANA|2024|26
OKLAHOMA,OKLAHOMA|2024|26
TEXAS,TEXAS|2024|26
ARIZONA,ARIZONA|2024|26
COLORADO,COLORADO|2024|26
IDAHO,IDAHO|2024|26
MONTANA,MONTANA|2024|26
NEVADA,NEVADA|2024|26
NEW MEXICO,NEW MEXICO|2024|26
UTAH,UTAH|2024|26
WYOMING,WYOMING|2024|26
ALASKA,ALASKA|2024|26
CALIFORNIA,CALIFORNIA|2024|26
OREGON,OREGON|2024|26
WASHINGTON,WASHINGTON|2024|26
NON-US RESIDENTS,NON-US RESIDENTS|2024|26
MAINE,MAINE|2024|27
MASSACHUSETTS,MASSACHUSETTS|2024|27
RHODE ISLAND,RHODE ISLAND|2024|27
VERMONT,VERMONT|2024|27
NEW JERSEY,NEW JERSEY|2024|27
NEW YORK,NEW YORK|2024|27
PENNSYLVANIA,PENNSYLVANIA|2024|27
ILLINOIS,ILLINOIS|2024|27
INDIANA,INDIANA|2024|27
MICHIGAN,MICHIGAN|2024|27
OHIO,OHIO|2024|27
WISCONSIN,WISCONSIN|2024|27
IOWA,IOWA|2024|27
KANSAS,KANSAS|2024|27
MINNESOTA,MINNESOTA|2024|27
MISSOURI,MISSOURI|2024|27
NEBRASKA,NEBRASKA|2024|27
NORTH DAKOTA,NORTH DAKOTA|2024|27
SOUTH DAKOTA,SOUTH DAKOTA|2024|27
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|27
FLORIDA,FLORIDA|2024|27
GEORGIA,GEORGIA|2024|27
MARYLAND,MARYLAND|2024|27
NORTH CAROLINA,NORTH CAROLINA|2024|27
SOUTH CAROLINA,SOUTH CAROLINA|2024|27
VIRGINIA,VIRGINIA|2024|27
WEST VIRGINIA,WEST VIRGINIA|2024|27
ALABAMA,ALABAMA|2024|27
KENTUCKY,KENTUCKY|2024|27
MISSISSIPPI,MISSISSIPPI|2024|27
ARKANSAS,ARKANSAS|2024|27
LOUISIANA,LOUISIANA|2024|27
OKLAHOMA,OKLAHOMA|2024|27
TEXAS,TEXAS|2024|27
ARIZONA,ARIZONA|2024|27
COLORADO,COLORADO|2024|27
IDAHO,IDAHO|2024|27
MONTANA,MONTANA|2024|27
NEVADA,NEVADA|2024|27
UTAH,UTAH|2024|27
WYOMING,WYOMING|2024|27
ALASKA,ALASKA|2024|27
CALIFORNIA,CALIFORNIA|2024|27
OREGON,OREGON|2024|27
WASHINGTON,WASHINGTON|2024|27
NON-US RESIDENTS,NON-US RESIDENTS|2024|27
MAINE,MAINE|2024|28
MASSACHUSETTS,MASSACHUSETTS|2024|28
RHODE ISLAND,RHODE ISLAND|2024|28
NEW JERSEY,NEW JERSEY|2024|28
NEW YORK,NEW YORK|2024|28
PENNSYLVANIA,PENNSYLVANIA|2024|28
INDIANA,INDIANA|2024|28
MICHIGAN,MICHIGAN|2024|28
OHIO,OHIO|2024|28
WISCONSIN,WISCONSIN|2024|28
IOWA,IOWA|2024|28
KANSAS,KANSAS|2024|28
MINNESOTA,MINNESOTA|2024|28
MISSOURI,MISSOURI|2024|28
NORTH DAKOTA,NORTH DAKOTA|2024|28
SOUTH DAKOTA,SOUTH DAKOTA|2024|28
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|28
FLORIDA,FLORIDA|2024|28
GEORGIA,GEORGIA|2024|28
MARYLAND,MARYLAND|2024|28
NORTH CAROLINA,NORTH CAROLINA|2024|28
SOUTH CAROLINA,SOUTH CAROLINA|2024|28
VIRGINIA,VIRGINIA|2024|28
WEST VIRGINIA,WEST VIRGINIA|2024|28
ALABAMA,ALABAMA|2024|28
KENTUCKY,KENTUCKY|2024|28
MISSISSIPPI,MISSISSIPPI|2024|28
ARKANSAS,ARKANSAS|2024|28
LOUISIANA,LOUISIANA|2024|28
OKLAHOMA,OKLAHOMA|2024|28
ARIZONA,ARIZONA|2024|28
COLORADO,COLORADO|2024|28
MONTANA,MONTANA|2024|28
NEVADA,NEVADA|2024|28
NEW MEXICO,NEW MEXICO|2024|28
UTAH,UTAH|2024|28
WYOMING,WYOMING|2024|28
ALASKA,ALASKA|2024|28
CALIFORNIA,CALIFORNIA|2024|28
OREGON,OREGON|2024|28
WASHINGTON,WASHINGTON|2024|28
US TERRITORIES,US TERRITORIES|2024|28
PUERTO RICO,PUERTO RICO|2024|28
MAINE,MAINE|2024|29
NEW HAMPSHIRE,NEW HAMPSHIRE|2024|29
RHODE ISLAND,RHODE ISLAND|2024|29
NEW JERSEY,NEW JERSEY|2024|29
NEW YORK,NEW YORK|2024|29
PENNSYLVANIA,PENNSYLVANIA|2024|29
INDIANA,INDIANA|2024|29
MICHIGAN,MICHIGAN|2024|29
OHIO,OHIO|2024|29
WISCONSIN,WISCONSIN|2024|29
IOWA,IOWA|2024|29
KANSAS,KANSAS|2024|29
MINNESOTA,MINNESOTA|2024|29
MISSOURI,MISSOURI|2024|29
NEBRASKA,NEBRASKA|2024|29
NORTH DAKOTA,NORTH DAKOTA|2024|29
FLORIDA,FLORIDA|2024|29
GEORGIA,GEORGIA|2024|29
NORTH CAROLINA,NORTH CAROLINA|2024|29
SOUTH CAROLINA,SOUTH CAROLINA|2024|29
VIRGINIA,VIRGINIA|2024|29
WEST VIRGINIA,WEST VIRGINIA|2024|29
ALABAMA,ALABAMA|2024|29
KENTUCKY,KENTUCKY|2024|29
MISSISSIPPI,MISSISSIPPI|2024|29
ARKANSAS,ARKANSAS|2024|29
LOUISIANA,LOUISIANA|2024|29
ARIZONA,ARIZONA|2024|29
COLORADO,COLORADO|2024|29
MONTANA,MONTANA|2024|29
NEVADA,NEVADA|2024|29
NEW MEXICO,NEW MEXICO|2024|29
UTAH,UTAH|2024|29
WYOMING,WYOMING|2024|29
ALASKA,ALASKA|2024|29
CALIFORNIA,CALIFORNIA|2024|29
OREGON,OREGON|2024|29
WASHINGTON,WASHINGTON|2024|29
NON-US RESIDENTS,NON-US RESIDENTS|2024|29
MAINE,MAINE|2024|30
VERMONT,VERMONT|2024|30
NEW JERSEY,NEW JERSEY|2024|30
NEW YORK,NEW YORK|2024|30
PENNSYLVANIA,PENNSYLVANIA|2024|30
ILLINOIS,ILLINOIS|2024|30
INDIANA,INDIANA|2024|30
MICHIGAN,MICHIGAN|2024|30
OHIO,OHIO|2024|30
WISCONSIN,WISCONSIN|2024|30
IOWA,IOWA|2024|30
KANSAS,KANSAS|2024|30
MINNESOTA,MINNESOTA|2024|30
NEBRASKA,NEBRASKA|2024|30
NORTH DAKOTA,NORTH DAKOTA|2024|30
SOUTH DAKOTA,SOUTH DAKOTA|2024|30
DELAWARE,DELAWARE|2024|30
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|30
FLORIDA,FLORIDA|2024|30
GEORGIA,GEORGIA|2024|30
MARYLAND,MARYLAND|2024|30
NORTH CAROLINA,NORTH CAROLINA|2024|30
SOUTH CAROLINA,SOUTH CAROLINA|2024|30
VIRGINIA,VIRGINIA|2024|30
ALABAMA,ALABAMA|2024|30
KENTUCKY,KENTUCKY|2024|30
MISSISSIPPI,MISSISSIPPI|2024|30
ARKANSAS,ARKANSAS|2024|30
LOUISIANA,LOUISIANA|2024|30
OKLAHOMA,OKLAHOMA|2024|30
TEXAS,TEXAS|2024|30
ARIZONA,ARIZONA|2024|30
IDAHO,IDAHO|2024|30
MONTANA,MONTANA|2024|30
NEVADA,NEVADA|2024|30
NEW MEXICO,NEW MEXICO|2024|30
UTAH,UTAH|2024|30
WYOMING,WYOMING|2024|30
ALASKA,ALASKA|2024|30
CALIFORNIA,CALIFORNIA|2024|30
OREGON,OREGON|2024|30
WASHINGTON,WASHINGTON|2024|30
NON-US RESIDENTS,NON-US RESIDENTS|2024|30
MAINE,MAINE|2024|31
RHODE ISLAND,RHODE ISLAND|2024|31
VERMONT,VERMONT|2024|31
NEW JERSEY,NEW JERSEY|2024|31
NEW YORK,NEW YORK|2024|31
PENNSYLVANIA,PENNSYLVANIA|2024|31
ILLINOIS,ILLINOIS|2024|31
INDIANA,INDIANA|2024|31
MICHIGAN,MICHIGAN|2024|31
OHIO,OHIO|2024|31
WISCONSIN,WISCONSIN|2024|31
IOWA,IOWA|2024|31
KANSAS,KANSAS|2024|31
MINNESOTA,MINNESOTA|2024|31
MISSOURI,MISSOURI|2024|31
NEBRASKA,NEBRASKA|2024|31
NORTH DAKOTA,NORTH DAKOTA|2024|31
SOUTH DAKOTA,SOUTH DAKOTA|2024|31
FLORIDA,FLORIDA|2024|31
NORTH CAROLINA,NORTH CAROLINA|2024|31
SOUTH CAROLINA,SOUTH CAROLINA|2024|31
VIRGINIA,VIRGINIA|2024|31
WEST VIRGINIA,WEST VIRGINIA|2024|31
ALABAMA,ALABAMA|2024|31
KENTUCKY,KENTUCKY|2024|31
MISSISSIPPI,MISSISSIPPI|2024|31
ARKANSAS,ARKANSAS|2024|31
LOUISIANA,LOUISIANA|2024|31
OKLAHOMA,OKLAHOMA|2024|31
TEXAS,TEXAS|2024|31
ARIZONA,ARIZONA|2024|31
IDAHO,IDAHO|2024|31
MONTANA,MONTANA|2024|31
NEVADA,NEVADA|2024|31
NEW MEXICO,NEW MEXICO|2024|31
UTAH,UTAH|2024|31
WYOMING,WYOMING|2024|31
ALASKA,ALASKA|2024|31
CALIFORNIA,CALIFORNIA|2024|31
OREGON,OREGON|2024|31
WASHINGTON,WASHINGTON|2024|31
MAINE,MAINE|2024|32
NEW HAMPSHIRE,NEW HAMPSHIRE|2024|32
RHODE ISLAND,RHODE ISLAND|2024|32
NEW JERSEY,NEW JERSEY|2024|32
PENNSYLVANIA,PENNSYLVANIA|2024|32
INDIANA,INDIANA|2024|32
MICHIGAN,MICHIGAN|2024|32
OHIO,OHIO|2024|32
WISCONSIN,WISCONSIN|2024|32
IOWA,IOWA|2024|32
KANSAS,KANSAS|2024|32
MINNESOTA,MINNESOTA|2024|32
MISSOURI,MISSOURI|2024|32
NORTH DAKOTA,NORTH DAKOTA|2024|32
SOUTH DAKOTA,SOUTH DAKOTA|2024|32
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|32
FLORIDA,FLORIDA|2024|32
NORTH CAROLINA,NORTH CAROLINA|2024|32
SOUTH CAROLINA,SOUTH CAROLINA|2024|32
VIRGINIA,VIRGINIA|2024|32
WEST VIRGINIA,WEST VIRGINIA|2024|32
ALABAMA,ALABAMA|2024|32
KENTUCKY,KENTUCKY|2024|32
MISSISSIPPI,MISSISSIPPI|2024|32
ARKANSAS,ARKANSAS|2024|32
LOUISIANA,LOUISIANA|2024|32
OKLAHOMA,OKLAHOMA|2024|32
TEXAS,TEXAS|2024|32
ARIZONA,ARIZONA|2024|32
COLORADO,COLORADO|2024|32
IDAHO,IDAHO|2024|32
MONTANA,MONTANA|2024|32
NEVADA,NEVADA|2024|32
NEW MEXICO,NEW MEXICO|2024|32
UTAH,UTAH|2024|32
WYOMING,WYOMING|2024|32
ALASKA,ALASKA|2024|32
CALIFORNIA,CALIFORNIA|2024|32
OREGON,OREGON|2024|32
WASHINGTON,WASHINGTON|2024|32
NON-US RESIDENTS,NON-US RESIDENTS|2024|32
MAINE,MAINE|2024|33
MASSACHUSETTS,MASSACHUSETTS|2024|33
RHODE ISLAND,RHODE ISLAND|2024|33
NEW JERSEY,NEW JERSEY|2024|33
NEW YORK,NEW YORK|2024|33
PENNSYLVANIA,PENNSYLVANIA|2024|33
ILLINOIS,ILLINOIS|2024|33
INDIANA,INDIANA|2024|33
MICHIGAN,MICHIGAN|2024|33
OHIO,OHIO|2024|33
WISCONSIN,WISCONSIN|2024|33
IOWA,IOWA|2024|33
KANSAS,KANSAS|2024|33
MINNESOTA,MINNESOTA|2024|33
MISSOURI,MISSOURI|2024|33
NORTH DAKOTA,NORTH DAKOTA|2024|33
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|33
GEORGIA,GEORGIA|2024|33
MARYLAND,MARYLAND|2024|33
NORTH CAROLINA,NORTH CAROLINA|2024|33
SOUTH CAROLINA,SOUTH CAROLINA|2024|33
VIRGINIA,VIRGINIA|2024|33
WEST VIRGINIA,WEST VIRGINIA|2024|33
ALABAMA,ALABAMA|2024|33
KENTUCKY,KENTUCKY|2024|33
MISSISSIPPI,MISSISSIPPI|2024|33
LOUISIANA,LOUISIANA|2024|33
OKLAHOMA,OKLAHOMA|2024|33
TEXAS,TEXAS|2024|33
ARIZONA,ARIZONA|2024|33
COLORADO,COLORADO|2024|33
IDAHO,IDAHO|2024|33
MONTANA,MONTANA|2024|33
NEVADA,NEVADA|2024|33
NEW MEXICO,NEW MEXICO|2024|33
UTAH,UTAH|2024|33
WYOMING,WYOMING|2024|33
ALASKA,ALASKA|2024|33
CALIFORNIA,CALIFORNIA|2024|33
OREGON,OREGON|2024|33
WASHINGTON,WASHINGTON|2024|33
NON-US RESIDENTS,NON-US RESIDENTS|2024|33
MAINE,MAINE|2024|34
MASSACHUSETTS,MASSACHUSETTS|2024|34
RHODE ISLAND,RHODE ISLAND|2024|34
VERMONT,VERMONT|2024|34
NEW JERSEY,NEW JERSEY|2024|34
NEW YORK,NEW YORK|2024|34
PENNSYLVANIA,PENNSYLVANIA|2024|34
ILLINOIS,ILLINOIS|2024|34
INDIANA,INDIANA|2024|34
MICHIGAN,MICHIGAN|2024|34
OHIO,OHIO|2024|34
WISCONSIN,WISCONSIN|2024|34
IOWA,IOWA|2024|34
KANSAS,KANSAS|2024|34
MINNESOTA,MINNESOTA|2024|34
MISSOURI,MISSOURI|2024|34
NEBRASKA,NEBRASKA|2024|34
NORTH DAKOTA,NORTH DAKOTA|2024|34
SOUTH DAKOTA,SOUTH DAKOTA|2024|34
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|34
FLORIDA,FLORIDA|2024|34
GEORGIA,GEORGIA|2024|34
MARYLAND,MARYLAND|2024|34
NORTH CAROLINA,NORTH CAROLINA|2024|34
SOUTH CAROLINA,SOUTH CAROLINA|2024|34
VIRGINIA,VIRGINIA|2024|34
WEST VIRGINIA,WEST VIRGINIA|2024|34
ALABAMA,ALABAMA|2024|34
KENTUCKY,KENTUCKY|2024|34
MISSISSIPPI,MISSISSIPPI|2024|34
ARKANSAS,ARKANSAS|2024|34
LOUISIANA,LOUISIANA|2024|34
OKLAHOMA,OKLAHOMA|2024|34
TEXAS,TEXAS|2024|34
ARIZONA,ARIZONA|2024|34
IDAHO,IDAHO|2024|34
MONTANA,MONTANA|2024|34
NEVADA,NEVADA|2024|34
NEW MEXICO,NEW MEXICO|2024|34
UTAH,UTAH|2024|34
ALASKA,ALASKA|2024|34
CALIFORNIA,CALIFORNIA|2024|34
OREGON,OREGON|2024|34
WASHINGTON,WASHINGTON|2024|34
NON-US RESIDENTS,NON-US RESIDENTS|2024|34
CONNECTICUT,CONNECTICUT|2024|35
MAINE,MAINE|2024|35
RHODE ISLAND,RHODE ISLAND|2024|35
VERMONT,VERMONT|2024|35
NEW JERSEY,NEW JERSEY|2024|35
NEW YORK,NEW YORK|2024|35
PENNSYLVANIA,PENNSYLVANIA|2024|35
ILLINOIS,ILLINOIS|2024|35
INDIANA,INDIANA|2024|35
MICHIGAN,MICHIGAN|2024|35
OHIO,OHIO|2024|35
WISCONSIN,WISCONSIN|2024|35
IOWA,IOWA|2024|35
KANSAS,KANSAS|2024|35
MINNESOTA,MINNESOTA|2024|35
NORTH DAKOTA,NORTH DAKOTA|2024|35
SOUTH DAKOTA,SOUTH DAKOTA|2024|35
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|35
MARYLAND,MARYLAND|2024|35
NORTH CAROLINA,NORTH CAROLINA|2024|35
SOUTH CAROLINA,SOUTH CAROLINA|2024|35
VIRGINIA,VIRGINIA|2024|35
WEST VIRGINIA,WEST VIRGINIA|2024|35
ALABAMA,ALABAMA|2024|35
KENTUCKY,KENTUCKY|2024|35
MISSISSIPPI,MISSISSIPPI|2024|35
ARKANSAS,ARKANSAS|2024|35
LOUISIANA,LOUISIANA|2024|35
OKLAHOMA,OKLAHOMA|2024|35
TEXAS,TEXAS|2024|35
ARIZONA,ARIZONA|2024|35
IDAHO,IDAHO|2024|35
MONTANA,MONTANA|2024|35
NEVADA,NEVADA|2024|35
NEW MEXICO,NEW MEXICO|2024|35
UTAH,UTAH|2024|35
ALASKA,ALASKA|2024|35
CALIFORNIA,CALIFORNIA|2024|35
OREGON,OREGON|2024|35
WASHINGTON,WASHINGTON|2024|35
NON-US RESIDENTS,NON-US RESIDENTS|2024|35
MAINE,MAINE|2024|36
MASSACHUSETTS,MASSACHUSETTS|2024|36
RHODE ISLAND,RHODE ISLAND|2024|36
VERMONT,VERMONT|2024|36
NEW JERSEY,NEW JERSEY|2024|36
NEW YORK,NEW YORK|2024|36
PENNSYLVANIA,PENNSYLVANIA|2024|36
INDIANA,INDIANA|2024|36
MICHIGAN,MICHIGAN|2024|36
OHIO,OHIO|2024|36
WISCONSIN,WISCONSIN|2024|36
IOWA,IOWA|2024|36
KANSAS,KANSAS|2024|36
MINNESOTA,MINNESOTA|2024|36
NEBRASKA,NEBRASKA|2024|36
NORTH DAKOTA,NORTH DAKOTA|2024|36
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|36
GEORGIA,GEORGIA|2024|36
MARYLAND,MARYLAND|2024|36
NORTH CAROLINA,NORTH CAROLINA|2024|36
SOUTH CAROLINA,SOUTH CAROLINA|2024|36
VIRGINIA,VIRGINIA|2024|36
WEST VIRGINIA,WEST VIRGINIA|2024|36
ALABAMA,ALABAMA|2024|36
KENTUCKY,KENTUCKY|2024|36
MISSISSIPPI,MISSISSIPPI|2024|36
ARKANSAS,ARKANSAS|2024|36
LOUISIANA,LOUISIANA|2024|36
OKLAHOMA,OKLAHOMA|2024|36
