CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,GEOID,latitude,longitude,state
28123020400,Mississippi,Scott County,1,3185,1045,0,117,3.67,1,1,1,1,1,1,36.2,28958.0,1,1,1,1,1,0,0,1,1067.0,2341.0,1067.0,748.0,1610.0,748.0,2341.0,73.51,1610.0,50.55,631.0,19.83,279.0,8.74,939.0,29.48,939.0,29.48,1.0,0.05,5.0,0.16,8.0,0.24,449.0,14.1,604.0,18.96,102.0,9.81,158.0,15.15,1067.0,33.5,748.0,23.49,328.0,10.29,85.0,2.68,253.0,7.95,666.0,20.92,1.0,0.03,4.0,0.13,6.0,0.18,137.0,4.29,145.0,4.56,40.0,3.87,75.0,7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135,826,405,1368,1154,5,5,11,642,856,128,200,28123020400,32.34862414175543,-89.65835069281927,Mississippi
28123020500,Mississippi,Scott County,1,4808,1626,0,82,1.71,0,1,0,1,1,1,33.4,47094.0,0,1,0,1,0,0,0,1,424.0,2995.0,424.0,231.0,1636.0,231.0,2995.0,62.3,1636.0,34.02,819.0,17.04,323.0,6.71,1032.0,21.47,1194.0,24.83,8.0,0.16,35.0,0.73,19.0,0.39,707.0,14.71,883.0,18.36,159.0,9.81,213.0,13.09,424.0,8.81,231.0,4.8,121.0,2.52,44.0,0.92,170.0,3.54,168.0,3.5,0.0,0.0,17.0,0.35,0.0,0.01,68.0,1.41,101.0,2.1,35.0,2.15,32.0,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2816,1387,541,1537,2166,10,44,21,1030,1287,308,396,28123020500,32.36562326060136,-89.47838162817321,Mississippi
28123020600,Mississippi,Scott County,0,3479,1306,0,0,0.0,0,0,0,1,1,1,30.5,50568.0,0,0,0,0,0,0,0,1,9.0,9.0,,5.0,5.0,,3479.0,99.99,1563.0,44.91,942.0,27.08,445.0,12.78,1882.0,54.08,1518.0,43.63,2.0,0.06,0.0,0.0,13.0,0.37,64.0,1.84,88.0,2.53,160.0,12.26,161.0,12.31,3447.0,99.08,1550.0,44.54,931.0,26.77,442.0,12.7,1862.0,53.52,1506.0,43.3,2.0,0.06,0.0,0.0,13.0,0.37,63.0,1.82,87.0,2.49,158.0,12.13,160.0,12.22,9.0,0.25,5.0,0.14,1.0,0.03,2.0,0.07,1.0,0.04,7.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1615,942,445,1882,1518,2,0,13,64,88,159,157,28123020600,32.30618055019773,-89.46176934754403,Mississippi
28125950100,Mississippi,Sharkey County,0,2897,1089,0,14,0.48,0,0,0,1,1,1,27.5,43571.0,0,0,0,0,0,0,0,1,319.0,319.0,0.0,229.0,229.0,0.0,2772.0,95.7,1799.0,62.09,724.0,24.99,369.0,12.72,823.0,28.42,1920.0,66.26,4.0,0.14,0.0,0.0,2.0,0.07,24.0,0.82,26.0,0.88,127.0,11.7,354.0,32.5,2698.0,93.13,1751.0,60.43,713.0,24.61,362.0,12.51,813.0,28.05,1856.0,64.08,4.0,0.14,0.0,0.0,2.0,0.07,23.0,0.79,25.0,0.86,117.0,10.73,343.0,31.48,319.0,11.0,229.0,7.9,77.0,2.67,57.0,1.97,185.0,6.37,134.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.41,46.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490,753,384,836,2028,4,0,2,27,29,131,322,28125950100,32.87960861301584,-90.81289911739108,Mississippi
28125950200,Mississippi,Sharkey County,0,2019,745,0,94,4.66,0,0,0,0,0,1,24.2,35966.0,0,0,0,0,0,0,0,0,,,,,,,881.0,43.61,672.0,33.26,204.0,10.09,161.0,7.96,306.0,15.16,565.0,27.97,2.0,0.1,0.0,0.0,1.0,0.05,7.0,0.34,10.0,0.5,52.0,6.92,123.0,16.45,42.0,2.09,34.0,1.68,12.0,0.6,5.0,0.22,16.0,0.79,26.0,1.29,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,3.0,0.39,7.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537,503,323,534,1462,7,0,1,15,10,125,309,28125950200,32.90507054664008,-90.88315321950098,Mississippi
28127950200,Mississippi,Simpson County,0,3581,1344,0,57,1.59,0,0,0,1,1,1,29.4,44028.0,0,0,0,0,0,0,0,1,,,,,,,2853.0,79.67,1608.0,44.91,754.0,21.06,458.0,12.8,1955.0,54.58,849.0,23.7,8.0,0.21,4.0,0.11,4.0,0.11,34.0,0.95,24.0,0.67,107.0,7.95,242.0,17.97,1740.0,48.58,916.0,25.57,451.0,12.59,255.0,7.11,1157.0,32.31,552.0,15.42,4.0,0.11,4.0,0.11,3.0,0.09,19.0,0.52,17.0,0.49,64.0,4.79,147.0,10.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,938,589,2295,1227,9,4,4,42,29,156,305,28127950200,31.95246697916528,-89.88628787959851,Mississippi
28127950500,Mississippi,Simpson County,1,4866,1769,0,423,8.69,1,1,1,0,0,1,27.7,36383.0,1,1,1,1,1,0,0,0,1220.0,3354.0,1220.0,678.0,2005.0,678.0,3354.0,68.92,2005.0,41.21,1066.0,21.91,463.0,9.52,1515.0,31.14,1686.0,34.66,48.0,1.0,29.0,0.59,5.0,0.1,70.0,1.43,73.0,1.51,82.0,4.63,239.0,13.53,1220.0,25.07,678.0,13.94,363.0,7.46,184.0,3.77,664.0,13.65,501.0,10.3,16.0,0.33,12.0,0.25,1.0,0.02,25.0,0.51,28.0,0.57,22.0,1.25,83.0,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441,1476,639,2415,2171,54,31,20,175,227,113,294,28127950500,31.87382564392673,-89.72939052021758,Mississippi
28129950100,Mississippi,Smith County,0,5381,2027,0,0,0.0,0,0,0,0,1,0,15.9,53958.0,1,1,0,0,0,1,0,1,2229.0,2229.0,,896.0,896.0,,5381.0,100.0,2559.0,47.56,1377.0,25.59,837.0,15.55,3854.0,71.62,1453.0,27.0,7.0,0.13,0.0,0.0,6.0,0.11,61.0,1.13,66.0,1.23,130.0,6.43,260.0,12.82,5381.0,100.0,2559.0,47.56,1377.0,25.59,837.0,15.55,3854.0,71.62,1453.0,27.0,7.0,0.13,0.0,0.0,6.0,0.11,61.0,1.13,66.0,1.23,130.0,6.43,260.0,12.82,2229.0,41.42,896.0,16.65,554.0,10.3,349.0,6.49,1914.0,35.57,296.0,5.5,5.0,0.09,0.0,0.0,1.0,0.02,13.0,0.24,15.0,0.27,30.0,1.47,108.0,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2466,1377,837,3854,1453,7,0,6,61,66,120,239,28129950100,32.12611444975894,-89.5141465657169,Mississippi
28131020100,Mississippi,Stone County,1,3829,1280,0,509,13.29,1,1,1,1,1,1,26.5,42371.0,1,1,1,1,1,0,0,1,1583.0,3283.0,1583.0,998.0,2074.0,998.0,3283.0,85.74,2074.0,54.16,790.0,20.62,381.0,9.94,2206.0,57.6,1003.0,26.2,10.0,0.26,0.0,0.0,16.0,0.41,48.0,1.26,34.0,0.88,122.0,9.51,388.0,30.33,1583.0,41.33,998.0,26.08,352.0,9.19,170.0,4.44,1207.0,31.53,357.0,9.31,4.0,0.1,0.0,0.0,4.0,0.11,10.0,0.27,5.0,0.13,51.0,4.0,180.0,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,922,524,2514,1232,12,0,18,53,34,100,406,28131020100,30.85219521753492,-89.13460686666293,Mississippi
28133950100,Mississippi,Sunflower County,0,7472,1361,0,3791,50.74,1,1,0,1,1,1,33.3,36125.0,1,1,0,0,0,1,0,1,4299.0,4299.0,,2911.0,2911.0,,7472.0,100.0,4843.0,64.81,1073.0,14.36,487.0,6.52,2211.0,29.59,5177.0,69.29,8.0,0.11,0.0,0.0,7.0,0.09,69.0,0.92,52.0,0.7,138.0,10.16,546.0,40.13,7472.0,100.0,4843.0,64.81,1073.0,14.36,487.0,6.52,2211.0,29.59,5177.0,69.29,8.0,0.11,0.0,0.0,7.0,0.09,69.0,0.92,52.0,0.7,138.0,10.16,546.0,40.13,4299.0,57.54,2911.0,38.96,147.0,1.96,92.0,1.23,1249.0,16.72,2991.0,40.03,4.0,0.05,0.0,0.0,3.0,0.04,52.0,0.7,24.0,0.32,15.0,1.14,76.0,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,1935,1073,487,2211,5177,8,0,7,69,52,135,492,28133950100,33.87322894919612,-90.55242228078932,Mississippi
28133950200,Mississippi,Sunflower County,0,4602,1595,0,178,3.87,0,0,0,1,1,1,31.0,42841.0,0,0,0,0,0,0,0,1,59.0,59.0,,18.0,18.0,,3279.0,71.24,1427.0,31.01,876.0,19.04,461.0,10.01,1041.0,22.62,2178.0,47.34,11.0,0.24,10.0,0.22,9.0,0.2,29.0,0.63,37.0,0.8,105.0,6.58,313.0,19.65,1632.0,35.45,599.0,13.02,397.0,8.62,231.0,5.03,804.0,17.47,801.0,17.41,7.0,0.15,0.0,0.01,2.0,0.04,17.0,0.37,21.0,0.46,30.0,1.89,166.0,10.41,59.0,1.28,18.0,0.39,20.0,0.43,7.0,0.16,15.0,0.32,44.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.07,6.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,1286,627,1209,3325,11,10,13,34,42,161,407,28133950200,33.65616252686552,-90.5839689426054,Mississippi
28133950300,Mississippi,Sunflower County,0,2493,887,0,0,0.0,0,0,0,0,0,1,37.1,42935.0,0,0,0,0,0,0,0,0,181.0,181.0,,111.0,111.0,,2077.0,83.32,1390.0,55.77,612.0,24.55,224.0,8.98,711.0,28.53,1297.0,52.03,1.0,0.04,0.0,0.0,1.0,0.04,67.0,2.69,85.0,3.41,92.0,10.35,292.0,32.92,2064.0,82.78,1382.0,55.44,611.0,24.5,221.0,8.87,699.0,28.02,1296.0,51.99,1.0,0.04,0.0,0.0,1.0,0.04,67.0,2.69,85.0,3.41,91.0,10.3,289.0,32.62,181.0,7.24,111.0,4.45,61.0,2.44,11.0,0.46,80.0,3.19,57.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.76,44.0,1.76,3.0,0.36,23.0,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,779,236,778,1591,1,0,6,117,145,119,352,28133950300,33.51691162014669,-90.59949014226731,Mississippi
28133950401,Mississippi,Sunflower County,1,3270,1283,0,106,3.24,0,1,0,0,0,1,20.0,44063.0,0,1,0,1,0,0,0,0,41.0,819.0,41.0,23.0,410.0,23.0,819.0,25.05,410.0,12.55,203.0,6.21,114.0,3.5,472.0,14.42,319.0,9.75,14.0,0.42,0.0,0.0,0.0,0.0,15.0,0.46,16.0,0.49,50.0,3.9,64.0,4.97,41.0,1.26,23.0,0.69,10.0,0.32,3.0,0.09,17.0,0.53,23.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.02,3.0,0.21,3.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627,816,537,1809,1362,48,0,0,51,51,139,247,28133950401,33.45996620638718,-90.64039850978794,Mississippi
28133950402,Mississippi,Sunflower County,1,6043,1937,0,133,2.2,1,1,1,1,1,1,32.8,29315.0,1,1,1,1,1,0,0,1,3024.0,5557.0,3024.0,2104.0,3954.0,2104.0,5557.0,91.96,3954.0,65.43,1626.0,26.9,533.0,8.82,82.0,1.35,5441.0,90.03,1.0,0.02,0.0,0.0,10.0,0.16,24.0,0.4,46.0,0.76,266.0,13.73,718.0,37.07,3024.0,50.04,2104.0,34.82,931.0,15.41,265.0,4.38,8.0,0.14,2998.0,49.62,0.0,0.0,0.0,0.0,5.0,0.08,12.0,0.2,6.0,0.1,147.0,7.6,372.0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3661,1758,568,119,5883,1,0,16,24,47,257,750,28133950402,33.43843770682749,-90.65566532258532,Mississippi
28133950500,Mississippi,Sunflower County,1,2999,844,0,446,14.87,1,1,1,1,1,1,42.7,26061.0,1,1,1,1,1,0,0,1,2999.0,2999.0,2999.0,2148.0,2148.0,2148.0,2999.0,100.0,2148.0,71.64,785.0,26.18,229.0,7.64,570.0,19.01,2397.0,79.93,5.0,0.17,0.0,0.0,8.0,0.27,19.0,0.63,27.0,0.9,138.0,16.39,373.0,44.19,2999.0,100.0,2148.0,71.64,785.0,26.18,229.0,7.64,570.0,19.01,2397.0,79.93,5.0,0.17,0.0,0.0,8.0,0.27,19.0,0.63,27.0,0.9,138.0,16.39,373.0,44.19,87.0,2.89,61.0,2.03,16.0,0.54,7.0,0.24,29.0,0.98,48.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.3,9.0,0.31,5.0,0.56,13.0,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,1620,785,229,570,2397,5,0,8,19,27,128,346,28133950500,33.385513971394246,-90.52488292274404,Mississippi
28133950600,Mississippi,Sunflower County,0,2571,915,0,0,0.0,0,0,0,0,0,1,27.2,45972.0,0,0,0,0,0,0,0,0,62.0,62.0,,30.0,30.0,,2571.0,100.0,1250.0,48.62,650.0,25.28,311.0,12.1,797.0,31.0,1744.0,67.83,10.0,0.39,0.0,0.0,6.0,0.23,14.0,0.54,40.0,1.56,58.0,6.34,266.0,29.12,2558.0,99.49,1244.0,48.37,646.0,25.13,309.0,12.01,789.0,30.69,1740.0,67.66,9.0,0.36,0.0,0.0,6.0,0.23,14.0,0.54,40.0,1.56,58.0,6.32,265.0,28.97,62.0,2.42,30.0,1.16,10.0,0.39,14.0,0.56,23.0,0.88,39.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,2.0,0.22,8.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,1035,650,311,797,1744,10,0,6,14,40,53,242,28133950600,33.362511851401344,-90.67140427496582,Mississippi
28135950100,Mississippi,Tallahatchie County,0,4334,1680,0,0,0.0,0,0,0,0,0,1,28.1,47292.0,0,0,0,0,0,0,0,0,13.0,13.0,,7.0,7.0,,4321.0,99.69,2426.0,55.97,1092.0,25.2,607.0,14.0,2675.0,61.73,1612.0,37.19,3.0,0.07,0.0,0.0,6.0,0.14,25.0,0.57,25.0,0.57,46.0,2.72,440.0,26.17,4178.0,96.4,2346.0,54.13,1048.0,24.19,596.0,13.74,2623.0,60.51,1522.0,35.12,3.0,0.07,0.0,0.0,6.0,0.14,25.0,0.57,22.0,0.52,45.0,2.65,427.0,25.39,13.0,0.3,7.0,0.17,3.0,0.08,1.0,0.03,10.0,0.22,3.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,1.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,2132,1095,609,2686,1614,3,0,6,25,25,43,361,28135950100,34.02021793564736,-90.0580976194434,Mississippi
28135950200,Mississippi,Tallahatchie County,1,2799,1031,0,61,2.18,0,1,0,0,0,1,36.3,31210.0,0,1,0,1,0,0,0,0,182.0,1315.0,182.0,139.0,957.0,139.0,1315.0,46.99,957.0,34.2,401.0,14.31,161.0,5.76,274.0,9.81,1023.0,36.55,3.0,0.11,0.0,0.0,1.0,0.02,14.0,0.5,0.0,0.01,80.0,7.8,149.0,14.48,182.0,6.49,139.0,4.95,63.0,2.27,17.0,0.59,11.0,0.39,168.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,0.0,12.0,1.15,21.0,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543,808,401,601,2172,7,0,2,17,4,137,267,28135950200,34.00776851040861,-90.05505487090325,Mississippi
28135950300,Mississippi,Tallahatchie County,0,5459,1098,0,2360,43.23,1,1,0,1,1,1,25.9,42872.0,1,1,0,0,0,1,0,1,5449.0,5449.0,,3277.0,3277.0,,5459.0,100.0,3281.0,60.11,888.0,16.27,385.0,7.05,1617.0,29.62,3226.0,59.1,106.0,1.94,12.0,0.22,32.0,0.59,466.0,8.54,823.0,15.08,227.0,20.67,303.0,27.56,5459.0,100.0,3281.0,60.11,888.0,16.27,385.0,7.05,1617.0,29.62,3226.0,59.1,106.0,1.94,12.0,0.22,32.0,0.59,466.0,8.54,823.0,15.08,227.0,20.67,303.0,27.56,5449.0,99.82,3277.0,60.02,885.0,16.22,381.0,6.98,1612.0,29.52,3222.0,59.02,106.0,1.94,12.0,0.22,32.0,0.59,466.0,8.54,823.0,15.08,226.0,20.62,302.0,27.48,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,888,385,1617,3226,106,12,32,466,823,194,261,28135950300,34.00392361401431,-90.31988741256887,Mississippi
28135950400,Mississippi,Tallahatchie County,0,2786,1047,0,0,0.0,1,1,0,0,0,1,34.0,36250.0,1,1,0,0,0,1,0,0,2232.0,2232.0,,1403.0,1403.0,,2786.0,100.0,1734.0,62.25,694.0,24.91,421.0,15.11,1084.0,38.91,1667.0,59.83,1.0,0.04,0.0,0.0,2.0,0.07,32.0,1.15,14.0,0.5,76.0,7.26,348.0,33.27,2786.0,100.0,1734.0,62.25,694.0,24.91,421.0,15.11,1084.0,38.91,1667.0,59.83,1.0,0.04,0.0,0.0,2.0,0.07,32.0,1.15,14.0,0.5,76.0,7.26,348.0,33.27,2232.0,80.1,1403.0,50.38,584.0,20.97,319.0,11.45,631.0,22.65,1576.0,56.55,1.0,0.03,0.0,0.0,2.0,0.07,22.0,0.78,7.0,0.24,69.0,6.59,272.0,25.98,,,,,,,,,,,,,,,,,,,,,,,,,,,1480,694,421,1084,1667,1,0,2,32,14,76,351,28135950400,33.84849193407407,-90.21424087024504,Mississippi
28137950100,Mississippi,Tate County,0,5636,2043,0,10,0.18,1,1,0,0,0,1,26.0,54256.0,1,1,0,0,0,1,0,0,3735.0,3735.0,,1686.0,1686.0,,5636.0,100.0,2540.0,45.07,1458.0,25.87,725.0,12.86,3890.0,69.02,1613.0,28.62,6.0,0.11,1.0,0.02,7.0,0.12,119.0,2.11,110.0,1.95,69.0,3.36,382.0,18.72,5636.0,100.0,2540.0,45.07,1458.0,25.87,725.0,12.86,3890.0,69.02,1613.0,28.62,6.0,0.11,1.0,0.02,7.0,0.12,119.0,2.11,110.0,1.95,69.0,3.36,382.0,18.72,3735.0,66.26,1686.0,29.92,969.0,17.2,493.0,8.74,2494.0,44.25,1147.0,20.36,4.0,0.07,0.0,0.0,6.0,0.1,84.0,1.49,80.0,1.41,45.0,2.19,248.0,12.12,,,,,,,,,,,,,,,,,,,,,,,,,,,2532,1458,725,3890,1613,6,1,7,119,110,65,370,28137950100,34.657886043667354,-89.7575499083489,Mississippi
28137950301,Mississippi,Tate County,0,4648,1661,0,0,0.0,1,1,0,1,1,1,25.8,51196.0,1,1,0,0,0,1,0,1,1407.0,1407.0,,847.0,847.0,,4648.0,100.0,2220.0,47.76,1257.0,27.04,598.0,12.87,2244.0,48.28,2288.0,49.23,11.0,0.24,0.0,0.0,15.0,0.32,90.0,1.94,70.0,1.51,134.0,8.04,347.0,20.9,4636.0,99.74,2216.0,47.67,1255.0,27.0,596.0,12.82,2234.0,48.05,2286.0,49.19,11.0,0.23,0.0,0.0,15.0,0.32,90.0,1.94,70.0,1.51,133.0,8.01,346.0,20.84,1407.0,30.26,847.0,18.22,396.0,8.51,187.0,4.02,821.0,17.66,535.0,11.51,3.0,0.07,0.0,0.0,6.0,0.12,42.0,0.91,27.0,0.59,16.0,0.94,102.0,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,2258,1257,598,2244,2288,11,0,15,90,70,146,391,28137950301,34.69207431411067,-90.10002054862832,Mississippi
28137950302,Mississippi,Tate County,0,6069,1995,0,362,5.96,1,1,0,0,0,1,21.9,68240.0,1,1,0,0,0,1,0,0,1480.0,1480.0,,668.0,668.0,,6069.0,100.0,2269.0,37.38,1703.0,28.06,742.0,12.23,4762.0,78.46,1129.0,18.6,19.0,0.31,5.0,0.08,15.0,0.25,139.0,2.29,136.0,2.24,44.0,2.22,370.0,18.55,6069.0,100.0,2269.0,37.38,1703.0,28.06,742.0,12.23,4762.0,78.46,1129.0,18.6,19.0,0.31,5.0,0.08,15.0,0.25,139.0,2.29,136.0,2.24,44.0,2.22,370.0,18.55,1480.0,24.39,668.0,11.01,462.0,7.62,162.0,2.66,1296.0,21.36,128.0,2.11,2.0,0.03,0.0,0.0,8.0,0.13,46.0,0.76,35.0,0.58,0.0,0.0,93.0,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,1703,742,4762,1129,19,5,15,139,136,43,360,28137950302,34.60124608916721,-90.09615778596064,Mississippi
28137950400,Mississippi,Tate County,1,5864,1865,0,909,15.5,1,1,1,1,1,1,26.5,44960.0,1,1,1,1,1,0,0,1,1920.0,4407.0,1920.0,863.0,2088.0,863.0,4407.0,75.16,2088.0,35.61,1125.0,19.18,403.0,6.88,2541.0,43.33,1692.0,28.86,13.0,0.22,1.0,0.02,7.0,0.12,153.0,2.6,143.0,2.45,149.0,8.0,270.0,14.46,1920.0,32.74,863.0,14.72,566.0,9.66,197.0,3.35,1304.0,22.24,558.0,9.52,1.0,0.02,0.0,0.0,6.0,0.09,50.0,0.86,49.0,0.84,72.0,3.84,139.0,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,1464,578,3308,2349,16,1,14,176,161,195,355,28137950400,34.626595289576926,-89.97834195008487,Mississippi
28139950100,Mississippi,Tippah County,0,5052,1969,0,0,0.0,0,0,0,1,1,1,26.5,42130.0,0,0,0,0,0,0,0,1,,,,,,,4713.0,93.3,2232.0,44.17,1208.0,23.91,694.0,13.73,4081.0,80.78,481.0,9.53,6.0,0.12,0.0,0.0,26.0,0.51,119.0,2.36,101.0,2.0,139.0,7.05,277.0,14.08,4278.0,84.68,1997.0,39.54,1086.0,21.49,627.0,12.41,3728.0,73.79,412.0,8.15,5.0,0.09,0.0,0.0,24.0,0.47,110.0,2.17,99.0,1.96,120.0,6.08,251.0,12.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360,1284,748,4369,527,9,0,26,121,102,142,286,28139950100,34.923050844619,-88.924037619592,Mississippi
28139950300,Mississippi,Tippah County,1,2753,1115,0,90,3.27,0,1,0,0,0,1,34.4,45982.0,0,1,0,1,0,0,0,0,285.0,1628.0,285.0,152.0,817.0,152.0,1628.0,59.13,817.0,29.67,415.0,15.08,307.0,11.17,1047.0,38.04,431.0,15.67,5.0,0.18,0.0,0.0,5.0,0.18,139.0,5.06,154.0,5.6,89.0,7.98,145.0,12.97,285.0,10.35,152.0,5.54,86.0,3.11,50.0,1.8,199.0,7.22,48.0,1.73,1.0,0.04,0.0,0.0,3.0,0.11,34.0,1.25,36.0,1.31,10.0,0.91,24.0,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249,679,557,1791,760,6,0,9,187,236,99,209,28139950300,34.73413056867776,-88.95122678008035,Mississippi
28141950200,Mississippi,Tishomingo County,0,2555,1193,0,68,2.66,0,0,0,1,1,1,29.5,35054.0,0,0,0,0,0,0,0,1,,,,,,,2259.0,88.43,1170.0,45.8,525.0,20.56,499.0,19.55,2073.0,81.15,129.0,5.04,6.0,0.23,0.0,0.0,7.0,0.27,44.0,1.74,31.0,1.22,108.0,9.05,287.0,24.04,1160.0,45.4,633.0,24.79,255.0,9.99,283.0,11.08,1072.0,41.95,61.0,2.38,2.0,0.07,0.0,0.0,4.0,0.16,22.0,0.85,11.0,0.43,59.0,4.97,146.0,12.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057,568,612,2355,139,6,0,7,48,44,95,255,28141950200,34.82590749590401,-88.19198059065047,Mississippi
28143950200,Mississippi,Tunica County,1,4734,1750,0,104,2.2,1,1,1,1,1,1,32.7,37411.0,1,1,1,1,1,0,0,1,990.0,2530.0,990.0,667.0,1724.0,667.0,2530.0,53.43,1724.0,36.42,810.0,17.11,242.0,5.1,537.0,11.35,1955.0,41.3,5.0,0.11,0.0,0.0,1.0,0.02,31.0,0.66,44.0,0.92,123.0,7.0,358.0,20.48,990.0,20.91,667.0,14.09,261.0,5.51,142.0,2.99,399.0,8.43,563.0,11.89,5.0,0.1,0.0,0.0,1.0,0.02,22.0,0.46,27.0,0.57,53.0,3.05,166.0,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3043,1403,570,1330,3315,13,0,5,71,80,187,660,28143950200,34.690274582583505,-90.4073891857236,Mississippi
